Unnamed: 0,CID,OdorName,CAS,CanonicalSMILES,MolecularWeight,Odor dilution,EDIBLE,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL,HOW STRONG IS THE SMELL?,HOW PLEASANT IS THE SMELL?,HOW FAMILIAR IS THE SMELL?
139,31234,3-Phenyl-1-propanol,122-97-4,C1=CC=C(C=C1)CCCO,136.19,"1/100,000",42.4,27.666666666666668,23.0,24.0,,25.5,26.11111111111111,17.0,23.11111111111111,29.83333333333333,15.3,19.83333333333333,34.4,22.714285714285715,41.125,13.1,28.0,17.285714285714285,29.3,22.11111111111111,34.52272727272727,45.38636363636363,36.68181818181818
140,126,4-Hydroxybenzaldehyde,123-08-0,C1=CC(=CC=C1C=O)O,122.12,"1/1,000",32.857142857142854,4.666666666666667,35.6875,11.285714285714286,,28.666666666666668,18.77777777777778,30.714285714285715,10.875,8.4,22.0,24.375,19.33333333333333,9.5,23.8,25.6,8.0,20.33333333333333,32.166666666666664,28.133333333333333,37.567567567567565,51.83783783783784,39.054054054054056
140,126,4-Hydroxybenzaldehyde,123-08-0,C1=CC(=CC=C1C=O)O,122.12,1/10,15.5,7.4,27.37037037037037,17.09090909090909,8.333333333333334,3.25,15.25,11.166666666666666,27.692307692307693,15.2,21.83333333333333,9.166666666666666,21.33333333333333,16.0,14.8,38.16666666666666,19.33333333333333,15.5,26.571428571428573,33.1578947368421,51.63461538461539,49.21153846153846,39.5
141,31244,p-Anisaldehyde,123-11-5,COC1=CC=C(C=C1)C=O,136.15,"1/1,000",44.9,34.5,34.666666666666664,28.2,,,23.0,24.375,13.0,20.2,19.375,22.444444444444443,26.22222222222222,23.285714285714285,28.571428571428573,9.0,9.0,44.0,19.866666666666667,44.9375,71.18867924528301,60.0,54.50943396226416
141,31244,p-Anisaldehyde,123-11-5,COC1=CC=C(C=C1)C=O,136.15,"1/100,000",18.55555555555556,27.0,31.939393939393938,41.5,,12.0,34.5,26.4,17.142857142857142,10.666666666666666,20.714285714285715,23.928571428571427,14.0,8.0,33.333333333333336,36.66666666666666,19.33333333333333,21.2,22.0,20.5,45.87234042553192,69.02127659574468,49.191489361702125
142,31246,4-Heptanone,123-19-3,CCCC(=O)CCC,114.19,"1/1,000",39.583333333333336,41.66666666666666,36.458333333333336,25.5,25.0,16.0,19.142857142857142,12.5,24.363636363636363,14.75,25.944444444444443,24.428571428571427,18.5,23.0,18.0,17.2,7.0,23.0,14.375,34.02857142857143,69.25454545454545,49.27272727272727,55.36363636363637
142,31246,4-Heptanone,123-19-3,CCCC(=O)CCC,114.19,"1/100,000",39.8,23.666666666666668,26.214285714285715,28.8,1.0,31.0,40.71428571428572,19.3,19.0,31.0,21.6,28.4,17.0,5.8,26.77777777777778,16.5,12.333333333333334,12.0,31.166666666666668,26.72,34.73809523809524,51.642857142857146,41.07142857142857
143,31249,diethyl succinate,123-25-1,CCOC(=O)CCC(=O)OCC,174.19,"1/1,000",22.285714285714285,20.25,27.6,24.181818181818183,1.0,1.0,22.25,37.0,30.11111111111111,23.2,24.384615384615383,17.666666666666668,21.142857142857142,7.0,24.25,12.0,17.571428571428573,30.0,37.5,30.27777777777778,47.06976744186046,57.72093023255814,44.41860465116279
143,31249,diethyl succinate,123-25-1,CCOC(=O)CCC(=O)OCC,174.19,1/10,37.583333333333336,7.666666666666667,37.82857142857143,48.04761904761905,1.0,19.0,30.9375,36.07692307692308,34.9,21.166666666666668,19.8,36.833333333333336,12.0,2.333333333333333,15.5,18.25,13.166666666666666,17.0,29.73333333333333,29.65217391304348,70.64150943396227,60.905660377358494,53.41509433962264
144,31252,"2,5-dimethyl pyrazine",123-32-0,CC1=CN=C(C=N1)C,108.14,"1/10,000,000",36.5,5.0,18.428571428571427,64.0,,93.0,17.0,12.5,21.285714285714285,33.25,6.333333333333333,18.5,34.5,24.5,41.66666666666666,1.0,19.75,38.0,74.0,7.666666666666667,29.30434782608696,48.391304347826086,37.08695652173913
144,31252,"2,5-dimethyl pyrazine",123-32-0,CC1=CN=C(C=N1)C,108.14,"1/100,000",6.666666666666667,12.666666666666666,16.3,11.0,5.0,16.5,14.25,18.25,23.22222222222222,8.666666666666666,21.25,18.142857142857142,26.23076923076923,19.33333333333333,26.166666666666668,40.6,19.8,9.0,3.0,42.10526315789474,50.27906976744186,38.48837209302326,43.83720930232558
145,31260,isoamyl alcohol,123-51-3,CC(C)CCO,88.15,"1/1,000",35.54545454545455,27.416666666666668,29.93103448275862,33.411764705882355,11.666666666666666,1.0,20.0,12.2,36.0,15.333333333333334,17.6,32.55555555555556,30.125,15.857142857142858,23.0,17.4,15.6,13.666666666666666,33.57142857142857,30.285714285714285,63.48,51.04,50.84
145,31260,isoamyl alcohol,123-51-3,CC(C)CCO,88.15,"1/100,000",36.66666666666666,4.0,34.285714285714285,6.0,,73.0,45.66666666666666,36.0,32.166666666666664,14.0,9.666666666666666,11.0,42.5,29.8,56.0,37.0,19.0,17.0,36.0,66.0,23.40909090909091,39.18181818181818,25.90909090909091
146,31265,ethyl hexanoate,123-66-0,CCCCCC(=O)OCC,144.21,"1/1,000",41.14705882352941,33.375,36.97916666666666,34.71052631578947,16.0,6.0,44.22222222222222,23.55555555555556,28.625,25.5,24.8,24.4,17.666666666666668,11.5,7.0,6.0,22.0,22.0,28.23076923076923,29.6,73.92592592592592,78.61111111111111,69.42592592592592
146,31265,ethyl hexanoate,123-66-0,CCCCCC(=O)OCC,144.21,"1/100,000",37.8421052631579,35.77777777777778,36.51219512195122,24.4,1.0,1.0,21.0,25.83333333333333,10.875,14.333333333333334,13.666666666666666,23.285714285714285,16.0,1.0,19.0,34.0,1.0,1.0,18.266666666666666,26.88888888888889,53.32,71.6,56.44
147,31266,allyl hexanoate,123-68-2,CCCCCC(=O)OCC=C,156.22,"1/1,000",44.08,37.0,35.205128205128204,45.75,1.0,1.0,19.8,29.0,34.583333333333336,4.0,8.142857142857142,38.66666666666666,28.25,16.666666666666668,1.0,29.5,1.0,9.714285714285714,22.22222222222222,26.571428571428573,57.31481481481482,71.77777777777777,64.14814814814815
147,31266,allyl hexanoate,123-68-2,CCCCCC(=O)OCC=C,156.22,"1/100,000",48.0,10.0,10.2,27.666666666666668,29.33333333333333,28.666666666666668,1.0,13.166666666666666,27.75,32.0,22.0,15.0,39.875,27.0,16.0,13.5,58.75,46.66666666666666,36.75,15.0,24.884615384615383,49.15384615384615,34.42307692307692
148,261,butyraldehyde,123-72-8,CCCC=O,72.11,"1/1,000",5.166666666666667,23.0,23.5,7.0,25.857142857142858,30.33333333333333,22.615384615384617,16.0,34.6,25.692307692307693,24.176470588235293,21.33333333333333,44.125,30.6,20.55,29.818181818181817,14.8,12.8,23.0,33.375,83.38888888888889,17.666666666666668,51.0925925925926
148,261,butyraldehyde,123-72-8,CCCC=O,72.11,"1/100,000",32.5,49.66666666666666,26.0,27.0,7.0,23.2,46.6,33.5,32.0,28.4,41.888888888888886,24.33333333333333,34.54545454545455,35.61538461538461,26.90909090909091,33.375,21.33333333333333,1.0,18.25,30.764705882352946,51.93333333333333,32.2,41.82222222222222
149,31268,Pyrrolidine,123-75-1,C1CCNC1,71.12,"1/10,000,000",12.5,6.25,14.0,7.666666666666667,5.0,21.0,8.666666666666666,8.5,30.8,15.0,31.5,12.333333333333334,5.5,38.1,27.0,25.6,4.5,5.5,32.8,26.571428571428573,26.60606060606061,37.45454545454545,37.21212121212121
149,31268,Pyrrolidine,123-75-1,C1CCNC1,71.12,"1/100,000",22.0,,27.666666666666668,3.5,45.5,16.0,25.25,24.4,19.714285714285715,21.0,10.25,24.4,15.875,32.285714285714285,20.0,15.0,29.0,23.33333333333333,2.0,29.33333333333333,26.925925925925927,40.7037037037037,28.85185185185185
150,31272,butyl acetate,123-86-4,CCCCOC(=O)C,116.16,"1/1,000",17.272727272727273,10.0,26.96153846153846,14.0,1.0,7.0,39.5,33.72727272727273,25.4,13.75,43.86666666666667,19.285714285714285,22.8,10.333333333333334,25.09090909090909,6.25,6.0,8.75,22.58333333333333,40.97222222222222,76.5,55.64814814814815,67.46296296296296
150,31272,butyl acetate,123-86-4,CCCCOC(=O)C,116.16,"1/100,000",39.45454545454545,26.0,26.347826086956523,16.454545454545453,4.0,2.5,18.83333333333333,19.857142857142858,25.8,2.0,17.444444444444443,12.428571428571429,4.0,17.5,8.6,7.0,5.0,13.5,21.428571428571427,42.85714285714285,31.634146341463413,61.09756097560975,43.73170731707317
151,31276,isopentyl acetate,123-92-2,CC(C)CCOC(=O)C,130.18,"1/1,000",34.166666666666664,23.7,45.66666666666666,43.958333333333336,8.5,1.0,15.333333333333334,29.285714285714285,20.285714285714285,23.8,26.5,36.5,24.33333333333333,1.0,19.5,5.666666666666667,6.0,15.4,30.08333333333333,33.733333333333334,58.340425531914896,59.27659574468085,55.53191489361702
151,31276,isopentyl acetate,123-92-2,CC(C)CCOC(=O)C,130.18,"1/100,000",30.0,32.5,43.86206896551724,37.333333333333336,,27.0,16.0,35.666666666666664,30.5,56.0,35.25,18.83333333333333,22.0,,65.0,26.0,3.0,38.5,34.54545454545455,34.72727272727273,45.9,65.225,50.975
152,196,Adipic acid,124-04-9,C(CCC(=O)O)CC(=O)O,146.14,"1/1,000",24.666666666666668,3.75,10.2,,23.0,45.333333333333336,45.333333333333336,28.0,31.363636363636363,5.333333333333333,30.857142857142858,33.333333333333336,35.142857142857146,35.25,5.0,17.333333333333332,10.333333333333334,28.5,17.0,27.666666666666668,14.0,38.48148148148148,34.03703703703704
152,196,Adipic acid,124-04-9,C(CCC(=O)O)CC(=O)O,146.14,1/10,32.125,24.0,40.642857142857146,10.5,,30.5,35.0,35.6,40.75,29.4,51.5,37.44444444444444,32.714285714285715,32.0,22.25,55.25,22.0,35.5,31.83333333333333,35.42857142857143,35.69444444444444,52.66666666666666,43.47222222222222
153,31283,Ethyl myristate,124-06-1,CCCCCCCCCCCCCC(=O)OCC,256.42,"1/1,000",14.0,15.0,19.714285714285715,17.0,,52.0,34.666666666666664,44.0,13.4,23.0,20.4,35.5,35.0,25.0,19.5,29.5,28.0,,3.0,29.25,20.6875,42.75,38.125
153,31283,Ethyl myristate,124-06-1,CCCCCCCCCCCCCC(=O)OCC,256.42,1/10,33.25,50.0,20.72222222222222,27.375,32.0,17.25,14.0,28.4,28.46153846153846,26.11111111111111,28.545454545454547,23.428571428571427,35.0,18.77777777777778,17.571428571428573,20.5,14.8,11.0,19.0,38.2,39.08888888888889,50.6,40.46666666666667
154,379,Octanoic acid,124-07-2,CCCCCCCC(=O)O,144.21,"1/1,000",1.0,1.0,1.0,27.5,1.6666666666666667,27.5,6.833333333333333,20.6,22.066666666666663,22.071428571428573,20.33333333333333,18.9,26.83333333333333,22.22222222222222,14.636363636363637,32.90909090909091,15.166666666666666,4.25,1.0,34.15384615384615,68.59183673469387,26.632653061224488,52.06122448979592
154,379,Octanoic acid,124-07-2,CCCCCCCC(=O)O,144.21,"1/100,000",43.0,45.0,22.8,9.666666666666666,30.0,26.33333333333333,15.285714285714286,21.33333333333333,41.875,36.66666666666666,30.0,24.444444444444443,31.071428571428573,33.0,29.4,21.166666666666668,27.0,9.5,17.6,31.142857142857142,49.523809523809526,35.214285714285715,45.333333333333336
155,454,octanal,124-13-0,CCCCCCCC=O,128.21,"1/1,000",19.5,1.0,27.25,6.166666666666667,1.0,26.83333333333333,38.0,24.125,32.92857142857143,31.125,21.0,33.857142857142854,35.94444444444444,23.166666666666668,19.75,10.571428571428571,28.1,19.0,20.0,30.85185185185185,66.66666666666667,33.05555555555556,50.46296296296296
155,454,octanal,124-13-0,CCCCCCCC=O,128.21,"1/100,000",17.88888888888889,1.0,35.88,22.105263157894736,,2.0,21.625,24.0,15.0,32.5,23.6,6.2,18.25,12.2,18.428571428571427,32.2,29.4,17.4,26.5,30.0,55.02325581395349,64.97674418604652,62.88372093023256
156,1060,Pyruvic Acid,127-17-3,CC(=O)C(=O)O,88.06,"1/1,000",25.166666666666668,28.727272727272727,33.55,1.0,20.0,18.75,28.0,19.5,36.27272727272727,27.666666666666668,21.0,27.53846153846154,32.6,30.875,28.25,14.428571428571429,32.77777777777778,45.0,2.0,36.66666666666666,70.56603773584905,39.075471698113205,52.11320754716981
156,1060,Pyruvic Acid,127-17-3,CC(=O)C(=O)O,88.06,"1/100,000",35.90909090909091,24.5,32.6,19.666666666666668,36.5,12.333333333333334,30.8,14.0,29.75,13.166666666666666,8.0,38.888888888888886,21.444444444444443,16.25,18.5,39.66666666666666,33.857142857142854,21.25,16.8,34.125,37.68571428571428,53.371428571428574,44.54285714285714
157,31404,Butylated hydroxytoluene,128-37-0,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,220.35,"1/1,000",8.0,3.0,35.25,28.0,13.0,2.0,5.666666666666667,32.75,23.25,11.0,27.0,9.25,32.0,,7.0,11.0,16.6,15.5,40.5,15.666666666666666,16.94736842105263,51.36842105263158,27.73684210526316
157,31404,Butylated hydroxytoluene,128-37-0,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,220.35,1/10,38.75,17.0,22.58333333333333,17.0,9.333333333333334,27.75,32.0,16.2,13.25,16.5,27.0,22.181818181818183,22.58333333333333,2.6666666666666665,12.571428571428571,1.6666666666666667,25.77777777777778,18.166666666666668,19.714285714285715,35.2,40.333333333333336,51.90476190476191,43.42857142857143
158,8615,Phenethyl anthranilate,133-18-6,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,241.28,"1/1,000",12.0,2.0,19.0,9.666666666666666,14.333333333333334,29.666666666666668,1.0,21.33333333333333,28.75,12.333333333333334,24.75,11.75,14.875,7.0,18.25,18.6,4.0,16.0,1.0,27.4,15.125,48.1875,27.6875
158,8615,Phenethyl anthranilate,133-18-6,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,241.28,1/10,23.22222222222222,28.0,31.96,23.666666666666668,28.0,33.0,25.6,48.5,29.4,18.0,29.0,35.1,20.0,39.5,18.0,19.0,10.666666666666666,35.0,42.285714285714285,28.666666666666668,39.91111111111111,56.91111111111111,50.06666666666667
159,875,DL-Tartaric acid,133-37-9,C(C(C(=O)O)O)(C(=O)O)O,150.09,"1/1,000",17.0,,10.75,,41.5,28.33333333333333,10.0,25.5,45.0,11.666666666666666,10.333333333333334,2.0,71.0,44.0,43.66666666666666,7.0,12.5,56.0,,12.5,26.352941176470587,52.05882352941177,26.41176470588235
159,875,DL-Tartaric acid,133-37-9,C(C(C(=O)O)O)(C(=O)O)O,150.09,1/10,27.7,32.714285714285715,30.181818181818183,15.0,,34.333333333333336,22.272727272727277,22.666666666666668,41.75,20.625,33.09090909090909,31.8,16.75,22.166666666666668,21.33333333333333,24.75,11.0,2.0,22.0,22.6,30.55263157894737,48.3421052631579,40.526315789473685
160,8635,Methyl anthranilate,134-20-3,COC(=O)C1=CC=CC=C1N,151.16,"1/1,000",26.57894736842105,9.0,34.43589743589744,32.48148148148148,1.0,1.0,25.33333333333333,32.1,26.0,25.8,18.4,21.125,27.75,15.0,12.6,10.0,13.0,11.0,34.23529411764706,26.0,74.61111111111111,65.31481481481481,61.833333333333336
160,8635,Methyl anthranilate,134-20-3,COC(=O)C1=CC=CC=C1N,151.16,"1/100,000",46.0,16.5,42.333333333333336,28.85,3.0,1.0,32.0,21.8,21.22222222222222,19.6,11.5,22.666666666666668,20.7,16.0,8.0,6.0,36.0,15.0,42.5625,27.133333333333333,58.3469387755102,64.0204081632653,56.67346938775511
161,8658,o-Anisaldehyde,135-02-4,COC1=CC=CC=C1C=O,136.15,"1/1,000",25.0,20.666666666666668,26.23809523809524,16.857142857142858,22.0,14.3,22.23809523809524,31.0,25.863636363636363,25.346153846153847,23.83333333333333,27.63157894736842,33.407407407407405,20.785714285714285,22.423076923076923,24.72,20.0,12.076923076923077,30.818181818181817,38.388888888888886,71.05607476635514,36.467289719626166,48.2803738317757
161,8658,o-Anisaldehyde,135-02-4,COC1=CC=CC=C1C=O,136.15,"1/100,000",30.8,7.25,27.68421052631579,20.857142857142858,11.875,37.285714285714285,15.1875,17.46153846153846,24.91304347826087,18.714285714285715,16.571428571428573,23.642857142857142,29.454545454545453,13.75,18.545454545454547,24.666666666666668,17.9,13.0,25.55555555555556,27.457142857142856,37.37662337662338,39.06493506493506,43.37662337662338
162,61641,Methyl 3-(methylthio)propionate,13532-18-8,COC(=O)CCSC,134.2,"1/10,000,000",29.666666666666668,7.0,27.0,1.0,43.66666666666666,43.333333333333336,29.4,7.8,18.444444444444443,25.6,17.5,17.0,18.33333333333333,35.375,30.0,21.25,28.857142857142858,23.0,31.666666666666668,27.0,27.742857142857144,43.17142857142857,40.31428571428572
162,61641,Methyl 3-(methylthio)propionate,13532-18-8,COC(=O)CCSC,134.2,"1/100,000",1.0,1.0,21.166666666666668,1.0,19.0,16.666666666666668,16.375,34.5,36.77777777777778,32.0,30.166666666666668,39.333333333333336,26.2,19.0,25.0,28.0,33.0,22.0,15.0,29.25,25.57575757575757,41.03030303030303,31.0
163,61653,"2,4,5-Trimethylthiazole",13623-11-5,CC1=C(SC(=N1)C)C,127.21,"1/10,000,000",35.833333333333336,36.54545454545455,37.54545454545455,4.0,,6.666666666666667,27.6,50.0,36.0,28.444444444444443,27.142857142857142,25.142857142857142,37.375,35.666666666666664,30.33333333333333,16.0,40.25,54.333333333333336,20.5,29.8,35.19444444444444,44.19444444444444,46.36111111111112
163,61653,"2,4,5-Trimethylthiazole",13623-11-5,CC1=C(SC(=N1)C)C,127.21,"1/100,000",28.83333333333333,34.42857142857143,28.33333333333333,15.5,21.33333333333333,49.0,16.375,14.0,28.33333333333333,37.09090909090909,15.1,27.5,16.571428571428573,28.714285714285715,9.11111111111111,25.071428571428573,18.384615384615383,36.4,8.5,27.38888888888889,67.87037037037037,33.833333333333336,48.37037037037037
164,61659,"2,2'-(Thiodimethylene)difuran",13678-67-6,C1=COC(=C1)CSCC2=CC=CO2,194.25,"1/1,000",25.1,25.714285714285715,1.3333333333333333,1.0,23.5,28.1,18.55555555555556,5.0,25.42105263157895,46.4,24.0,35.45454545454545,34.94117647058823,24.33333333333333,34.15384615384615,23.294117647058822,18.2,22.4,1.0,36.294117647058826,77.12962962962963,20.11111111111111,44.888888888888886
164,61659,"2,2'-(Thiodimethylene)difuran",13678-67-6,C1=COC(=C1)CSCC2=CC=CO2,194.25,"1/100,000",24.25,14.857142857142858,17.0,21.0,30.166666666666668,36.46153846153846,26.272727272727277,31.33333333333333,33.166666666666664,29.58333333333333,24.5,25.77777777777778,27.3,36.5,8.166666666666666,20.625,31.0,47.25,33.0,21.818181818181817,73.5,26.923076923076923,51.98076923076923
165,1136,4-Methyl-5-thiazoleethanol,137-00-8,CC1=C(SC=N1)CCO,143.21,"1/1,000",22.2,22.0,24.25,,24.428571428571427,33.07142857142857,31.692307692307693,19.75,26.181818181818183,28.0,24.375,34.57142857142857,25.5625,19.77777777777778,32.111111111111114,22.0,23.666666666666668,40.2,7.5,30.07692307692308,73.14814814814815,29.61111111111111,56.7037037037037
165,1136,4-Methyl-5-thiazoleethanol,137-00-8,CC1=C(SC=N1)CCO,143.21,"1/100,000",44.0,48.333333333333336,19.8,13.0,25.8,34.4,20.5,43.0,21.916666666666668,26.6,29.0,33.166666666666664,31.285714285714285,40.0,37.5,17.5,29.0,41.333333333333336,9.0,38.625,48.625,37.8125,39.85416666666666
166,8712,o-Toluenethiol,137-06-4,CC1=CC=CC=C1S,124.21,"1/10,000,000",34.4,5.75,10.5,1.0,13.0,33.75,20.4,12.0,38.0,35.4,5.0,16.0,35.42857142857143,16.333333333333332,28.0,18.666666666666668,19.25,16.857142857142858,17.0,28.25,30.192307692307693,47.92307692307692,36.88461538461539
166,8712,o-Toluenethiol,137-06-4,CC1=CC=CC=C1S,124.21,"1/100,000",23.53846153846154,19.0,17.5,9.5,14.444444444444445,35.22222222222222,20.5,19.666666666666668,32.0,27.53333333333333,21.125,18.9,25.3,29.11111111111111,33.76923076923077,39.71428571428572,29.33333333333333,10.25,15.0,11.636363636363637,72.76923076923077,24.807692307692307,54.78846153846154
167,61670,5-Methylquinoxaline,13708-12-8,CC1=C2C(=CC=C1)N=CC=N2,144.17,"1/10,000,000",22.33333333333333,37.0,18.666666666666668,2.5,,38.0,2.0,25.0,48.333333333333336,15.0,3.0,13.0,19.0,27.0,4.0,74.0,19.666666666666668,50.5,17.0,44.5,19.38888888888889,48.55555555555556,23.72222222222222
167,61670,5-Methylquinoxaline,13708-12-8,CC1=C2C(=CC=C1)N=CC=N2,144.17,"1/100,000",27.444444444444443,25.285714285714285,31.857142857142858,,49.0,49.16666666666666,38.0,2.0,60.0,16.363636363636363,24.2,18.416666666666668,38.5,33.0,37.0,24.714285714285715,15.4,8.0,88.0,16.125,48.958333333333336,45.6875,51.833333333333336
168,8723,2-Methyl-1-butanol,137-32-6,CCC(C)CO,88.15,"1/1,000",37.0,26.4,29.83333333333333,37.0,1.0,10.25,23.0,40.75,30.952380952380956,20.76923076923077,29.8,30.0,21.6,23.2,20.5,22.73333333333333,24.714285714285715,8.571428571428571,23.75,41.21666666666667,68.91666666666667,32.541666666666664,45.583333333333336
168,8723,2-Methyl-1-butanol,137-32-6,CCC(C)CO,88.15,"1/100,000",50.125,18.33333333333333,15.4375,8.0,,31.0,12.733333333333333,25.285714285714285,29.363636363636363,34.2,24.166666666666668,32.785714285714285,26.375,20.83333333333333,11.6,33.166666666666664,48.0,27.0,38.142857142857146,29.57894736842105,34.375,46.4375,40.09375
169,26331,2-ethyl pyrazine,13925-00-3,CCC1=NC=CN=C1,108.14,"1/1,000",34.578947368421055,26.83333333333333,33.583333333333336,12.0,6.333333333333333,19.4,25.23076923076923,17.833333333333332,45.69230769230769,34.15,13.5,18.666666666666668,31.11764705882353,35.7,20.0,15.272727272727272,24.0,22.5,6.0,15.153846153846152,79.98181818181818,37.23636363636364,55.8
169,26331,2-ethyl pyrazine,13925-00-3,CCC1=NC=CN=C1,108.14,"1/100,000",40.71428571428572,14.714285714285714,15.384615384615383,3.25,10.666666666666666,23.5,16.5,30.142857142857142,16.333333333333332,15.0,20.142857142857142,16.75,22.5,10.333333333333334,30.666666666666668,19.4,15.0,13.2,8.0,23.545454545454547,31.416666666666668,46.97222222222222,34.833333333333336
170,444539,trans-Cinnamic acid,140-10-3,C1=CC=C(C=C1)C=CC(=O)O,148.16,"1/1,000",22.625,27.75,25.55555555555556,74.0,32.0,26.8,35.0,18.5,32.0,22.5,36.0,25.25,50.75,36.785714285714285,33.0,18.181818181818183,23.4,18.0,10.666666666666666,20.63636363636364,59.5,28.375,46.5
170,444539,trans-Cinnamic acid,140-10-3,C1=CC=C(C=C1)C=CC(=O)O,148.16,1/10,30.1,26.227272727272727,25.59375,33.333333333333336,40.66666666666666,47.66666666666666,36.5,9.333333333333334,30.0,17.0,23.2,35.8,33.166666666666664,17.0,18.5,32.42857142857143,13.75,29.6,24.90909090909091,18.142857142857142,72.25454545454545,52.74545454545454,51.52727272727272
171,8785,benzyl acetate,140-11-4,CC(=O)OCC1=CC=CC=C1,150.17,"1/1,000",21.5,29.33333333333333,31.03333333333333,26.157894736842103,1.0,1.0,43.8,30.09090909090909,24.2,19.666666666666668,23.75,14.833333333333334,19.714285714285715,15.25,41.333333333333336,1.0,1.0,10.5,33.4,33.535714285714285,65.80392156862744,60.41176470588236,52.294117647058826
171,8785,benzyl acetate,140-11-4,CC(=O)OCC1=CC=CC=C1,150.17,"1/100,000",28.9,16.0,28.869565217391305,35.733333333333334,1.0,3.5,19.285714285714285,19.2,17.166666666666668,5.25,19.0,28.125,7.6,9.666666666666666,34.125,18.166666666666668,10.0,23.666666666666668,28.307692307692307,26.68421052631579,36.340425531914896,54.74468085106383,42.27659574468085
